%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1718110591535886805,1.28,0.0,0.0,0.0,0.0,0.128125
1718110591588077321,1.28,0.0,0.0,0.0,0.0,0.13125
1718110591636959130,1.28,0.0,0.0,0.0,0.0,0.134375
1718110591686262317,1.28,0.0,0.0,0.0,0.0,0.13125
1718110591736263606,1.28,0.0,0.0,0.0,0.0,0.140625
1718110591786107918,1.28,0.0,0.0,0.0,0.0,0.121875
1718110591837484516,1.28,0.0,0.0,0.0,0.0,0.140625
1718110591886612920,1.28,0.0,0.0,0.0,0.0,0.125
1718110591937508669,1.28,0.0,0.0,0.0,0.0,0.134375
1718110591986901307,1.28,0.0,0.0,0.0,0.0,0.1375
1718110592036144278,1.28,0.0,0.0,0.0,0.0,0.1375
1718110592085903088,1.28,0.0,0.0,0.0,0.0,0.13125
1718110592136896291,1.28,0.0,0.0,0.0,0.0,0.128125
1718110592186697502,1.28,0.0,0.0,0.0,0.0,0.128125
1718110592235046946,1.28,0.0,0.0,0.0,0.0,0.128125
1718110592287408447,1.28,0.0,0.0,0.0,0.0,0.13125
1718110592333911198,1.28,0.0,0.0,0.0,0.0,0.1375
1718110592386530614,1.28,0.0,0.0,0.0,0.0,0.13125
1718110592435157388,1.28,0.0,0.0,0.0,0.0,0.14375
1718110592484489461,1.28,0.0,0.0,0.0,0.0,0.178125
1718110592533081158,1.28,0.0,0.0,0.0,0.0,0.165625
1718110592588887931,1.28,0.0,0.0,0.0,0.0,0.2375
1718110592636507539,1.28,0.0,0.0,0.0,0.0,0.134375
1718110592683279602,1.28,0.0,0.0,0.0,0.0,0.2125
1718110592735621726,1.28,0.0,0.0,0.0,0.0,0.2
1718110592786992139,1.28,0.0,0.0,0.0,0.0,0.18125
1718110592833345659,1.28,0.0,0.0,0.0,0.0,0.171875
1718110592888130836,1.28,0.0,0.0,0.0,0.0,0.1625
1718110592934773961,1.28,0.0,0.0,0.0,0.0,0.146875
1718110592987234463,1.28,0.0,0.0,0.0,0.0,0.2125
1718110593033458791,1.28,0.0,0.0,0.0,0.0,0.2
1718110593086942487,1.28,0.0,0.0,0.0,0.0,0.184375
1718110593135053565,1.28,0.0,0.0,0.0,0.0,0.178125
1718110593186966947,1.28,0.0,0.0,0.0,0.0,0.18125
1718110593235055523,1.28,0.0,0.0,0.0,0.0,0.184375
1718110593285593174,1.28,0.0,0.0,0.0,0.0,0.178125
1718110593336393302,1.28,0.0,0.0,0.0,0.0,0.18125
1718110593383047780,1.28,0.0,0.0,0.0,0.0,0.171875
1718110593437192536,1.28,0.0,0.0,0.0,0.0,0.209375
1718110593487009561,1.28,0.0,0.0,0.0,0.0,0.19375
1718110593533457207,1.28,0.0,0.0,0.0,0.0,0.184375
1718110593586946935,1.28,0.0,0.0,0.0,0.0,0.178125
1718110593634335909,1.28,0.0,0.0,0.0,0.0,0.20625
1718110593686731492,1.28,0.0,0.0,0.0,0.0,0.1875
1718110593736453925,1.28,0.0,0.0,0.0,0.0,0.18125
1718110593786772881,1.28,0.0,0.0,0.0,0.0,0.196875
1718110593836185672,1.28,0.0,0.0,0.0,0.0,0.184375
1718110593883430078,1.28,0.0,0.0,0.0,0.0,0.228125
1718110593937534557,1.28,0.0,0.0,0.0,0.0,0.215625
1718110593985816836,1.28,0.0,0.0,0.0,0.0,0.2
1718110594036782948,1.28,0.0,0.0,0.0,0.0,0.1875
1718110594082706521,1.28,0.0,0.0,0.0,0.0,0.171875
1718110594138674765,1.28,0.0,0.0,0.0,0.0,0.1625
1718110594182596455,1.28,0.0,0.0,0.0,0.0,0.18125
1718110594237390822,1.28,0.0,0.0,0.0,0.0,0.16875
1718110594286173350,1.28,0.0,0.0,0.0,0.0,0.15625
1718110594336965916,1.28,0.0,0.0,0.0,0.0,0.2875
1718110594387589107,1.28,0.0,0.0,0.0,0.0,0.2625
1718110594432692749,1.28,0.0,0.0,0.0,0.0,0.25
1718110594487918520,1.28,0.0,0.0,0.0,0.0,0.228125
1718110594535099610,1.28,0.0,0.0,0.0,0.0,0.2125
1718110594585794315,1.28,0.0,0.0,0.0,0.0,0.196875
1718110594636667621,1.28,0.0,0.0,0.0,0.0,0.184375
1718110594687083683,1.28,0.0,0.0,0.0,0.0,0.178125
1718110594736452298,1.28,0.0,0.0,0.0,0.0,0.1625
1718110594786819475,1.28,0.0,0.0,0.0,0.0,0.153125
1718110594833465226,1.28,0.0,0.0,0.0,0.0,0.146875
1718110594888070994,1.28,0.0,0.0,0.0,0.0,0.171875
1718110594936470291,1.28,0.0,0.0,0.0,0.0,0.159375
1718110594986544255,1.28,0.0,0.0,0.0,0.0,0.153125
1718110595045358050,1.28,0.0,0.0,0.0,0.0,0.54375
1718110595085920104,1.28,0.0,0.0,0.0,0.0,0.525
1718110595137417084,1.28,0.0,0.0,0.0,0.0,0.4375
1718110595186016927,1.28,0.0,0.0,0.0,0.0,0.48125
1718110595237157046,1.28,0.0,0.0,0.0,0.0,0.459375
1718110595287137864,1.28,0.0,0.0,0.0,0.0,0.19375
1718110595337454574,1.28,0.0,0.0,0.0,0.0,0.359375
1718110595388056093,1.28,0.0,0.0,0.0,0.0,0.159375
1718110595436677694,1.28,0.0,0.0,0.0,0.0,0.15
1718110595486460566,1.28,0.0,0.0,0.0,0.0,0.140625
1718110595537869026,1.28,0.0,0.0,0.0,0.0,0.128125
1718110595585696323,1.28,0.0,0.0,0.0,0.0,0.121875
1718110595636579714,1.28,0.0,0.0,0.0,0.0,0.1125
1718110595685203194,1.28,0.0,0.0,0.0,0.0,0.103125
1718110595735917455,1.28,0.0,0.0,0.0,0.0,0.290625
1718110595786343340,1.28,0.0,0.0,0.0,0.0,0.271875
1718110595836438084,1.28,0.0,0.0,0.0,0.0,0.253125
1718110595886154561,1.28,0.0,0.0,0.0,0.0,0.228125
1718110595935804178,1.28,0.0,0.0,0.0,0.0,0.21875
1718110595986513001,1.28,0.0,0.0,0.0,0.0,0.2
1718110596035763233,1.28,0.0,0.0,0.0,0.0,0.184375
1718110596086431590,1.28,0.0,0.0,0.0,0.0,0.175
1718110596135911841,1.28,0.0,0.0,0.0,0.0,0.16875
1718110596186646210,1.28,0.0,0.0,0.0,0.0,0.153125
1718110596233456224,1.28,0.0,0.0,0.0,0.0,0.1375
1718110596286944641,1.28,0.0,0.0,0.0,0.0,0.134375
1718110596336820174,1.28,0.0,0.0,0.0,0.0,0.125
1718110596387324067,1.28,0.0,0.0,0.0,0.0,0.1125
1718110596435222189,1.28,0.0,0.0,0.0,0.0,0.115625
1718110596483647067,1.28,0.0,0.0,0.0,0.0,0.10625
1718110596533069797,1.28,0.0,0.0,0.0,0.0,0.10625
1718110596587123536,1.28,0.0,0.0,0.0,0.0,0.159375
1718110596637033043,1.28,0.0,0.0,0.0,0.0,0.146875
1718110596687215712,1.28,0.0,0.0,0.0,0.0,0.1375
1718110596735049012,1.28,0.0,0.0,0.0,0.0,0.125
1718110596783919126,1.28,0.0,0.0,0.0,0.0,0.11875
1718110596837215292,1.28,0.0,0.0,0.0,0.0,0.1125
1718110596886693782,1.28,0.0,0.0,0.0,0.0,0.10625
1718110596936850000,1.28,0.0,0.0,0.0,0.0,0.103125
1718110596986138034,1.28,0.0,0.0,0.0,0.0,0.103125
1718110597036255648,1.28,0.0,0.0,0.0,0.0,0.196875
1718110597087440752,1.28,0.0,0.0,0.0,0.0,0.18125
1718110597133178492,1.28,0.0,0.0,0.0,0.0,0.16875
1718110597186025793,1.28,0.0,0.0,0.0,0.0,0.15625
1718110597236500765,1.28,0.0,0.0,0.0,0.0,0.146875
1718110597287955575,1.28,0.0,0.0,0.0,0.0,0.134375
1718110597336857427,1.28,0.0,0.0,0.0,0.0,0.128125
1718110597385304512,1.28,0.0,0.0,0.0,0.0,0.11875
1718110597438276828,1.28,0.0,0.0,0.0,0.0,0.109375
1718110597486631516,1.28,0.0,0.0,0.0,0.0,0.1
1718110597533229709,1.28,0.0,0.0,0.0,0.0,0.096875
1718110597587272983,1.28,0.0,0.0,0.0,0.0,0.090625
1718110597633426560,1.28,0.0,0.0,0.0,0.0,0.084375
1718110597688451066,1.28,0.0,0.0,0.0,0.0,0.078125
1718110597734655258,1.28,0.0,0.0,0.0,0.0,0.075
1718110597787581969,1.28,0.0,0.0,0.0,0.0,0.071875
1718110597835724086,1.28,0.0,0.0,0.0,0.0,0.071875
1718110597887851915,1.28,0.0,0.0,0.0,0.0,0.065625
1718110597936290832,1.28,0.0,0.0,0.0,0.0,0.065625
1718110597987555900,1.28,0.0,0.0,0.0,0.0,0.0625
1718110598034108899,1.28,0.0,0.0,0.0,0.0,0.059375
1718110598087746424,1.28,0.0,0.0,0.0,0.0,0.05625
1718110598133034187,1.28,0.0,0.0,0.0,0.0,0.05625
1718110598186847391,1.28,0.0,0.0,0.0,0.0,0.09375
1718110598234987359,1.28,0.0,0.0,0.0,0.0,0.084375
1718110598284825983,1.28,0.0,0.0,0.0,0.0,0.084375
1718110598338654629,1.28,0.0,0.0,0.0,0.0,0.075
1718110598383198256,1.28,0.0,0.0,0.0,0.0,0.071875
1718110598437766762,1.28,0.0,0.0,0.0,0.0,0.065625
1718110598486895446,1.28,0.0,0.0,0.0,0.0,0.059375
1718110598537098693,1.28,0.0,0.0,0.0,0.0,0.05625
1718110598586349828,1.28,0.0,0.0,0.0,0.0,0.059375
1718110598634066736,1.28,0.0,0.0,0.0,0.0,0.05
1718110598687738654,1.28,0.0,0.0,0.0,0.0,0.046875
1718110598733100575,1.28,0.0,0.0,0.0,0.0,0.046875
1718110598786844465,1.28,0.0,0.0,0.0,0.0,0.046875
1718110598834623812,1.28,0.0,0.0,0.0,0.0,0.046875
1718110598885163476,1.28,0.0,0.0,0.0,0.0,0.04375
1718110598936830850,1.28,0.0,0.0,0.0,0.0,0.0375
1718110598986696609,1.28,0.0,0.0,0.0,0.0,0.046875
1718110599036409713,1.28,0.0,0.0,0.0,0.0,0.046875
1718110599086021606,1.28,0.0,0.0,0.0,0.0,0.05
1718110599134931635,1.28,0.0,0.0,0.0,0.0,0.05
1718110599184774352,1.28,0.0,0.0,0.0,0.0,0.103125
1718110599236879264,1.28,0.0,0.0,0.0,0.0,0.09375
1718110599286365681,1.28,0.0,0.0,0.0,0.0,0.084375
1718110599335558577,1.28,0.0,0.0,0.0,0.0,0.08125
1718110599388178334,1.28,0.0,0.0,0.0,0.0,0.071875
1718110599433646655,1.28,0.0,0.0,0.0,0.0,0.071875
1718110599485833841,1.28,0.0,0.0,0.0,0.0,0.0625
1718110599536210328,1.28,0.0,0.0,0.0,0.0,0.059375
1718110599586954383,1.28,0.0,0.0,0.0,0.0,0.05625
1718110599639580887,1.28,0.0,0.0,0.0,0.0,0.053125
1718110599685791777,1.28,0.0,0.0,0.0,0.0,0.046875
1718110599739076981,1.28,0.0,0.0,0.0,0.0,0.04375
1718110599784440015,1.28,0.0,0.0,0.0,0.0,0.04375
1718110599835332739,1.28,0.0,0.0,0.0,0.0,0.040625
1718110599883846716,1.28,0.0,0.0,0.0,0.0,0.034375
1718110599937165610,1.28,0.0,0.0,0.0,0.0,0.03125
1718110599986121871,1.28,0.0,0.0,0.0,0.0,0.034375
1718110600046393570,1.28,0.0,0.0,0.0,0.0,0.028125
1718110600086518080,1.28,0.0,0.0,0.0,0.0,0.025
1718110600136161107,1.28,0.0,0.0,0.0,0.0,0.021875
1718110600188802879,1.28,0.0,0.0,0.0,0.0,0.021875
1718110600235603911,1.28,0.0,0.0,0.0,0.0,0.021875
1718110600286892552,1.28,0.0,0.0,0.0,0.0,0.01875
1718110600334960668,1.28,0.0,0.0,0.0,0.0,0.015625
1718110600386946858,1.28,0.0,0.0,0.0,0.0,0.01875
1718110600435806494,1.28,0.0,0.0,0.0,0.0,0.01875
1718110600485494074,1.28,0.0,0.0,0.0,0.0,0.0125
1718110600536705946,1.28,0.0,0.0,0.0,0.0,0.015625
1718110600587105376,1.28,0.0,0.0,0.0,0.0,0.015625
1718110600635018702,1.28,0.0,0.0,0.0,0.0,0.0125
1718110600687495122,1.28,0.0,0.0,0.0,0.0,0.015625
1718110600737002149,1.28,0.0,0.0,0.0,0.0,0.015625
1718110600786530860,1.28,0.0,0.0,0.0,0.0,0.0125
1718110600838086742,1.28,0.0,0.0,0.0,0.0,0.0125
1718110600887820060,1.28,0.0,0.0,0.0,0.0,0.015625
1718110600935776945,1.28,0.0,0.0,0.0,0.0,0.0125
1718110600983452423,1.28,0.0,0.0,0.0,0.0,0.0125
1718110601037582997,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601086061426,1.28,0.0,0.0,0.0,0.0,0.0125
1718110601136450539,1.28,0.0,0.0,0.0,0.0,0.0125
1718110601186597696,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601237111811,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601286831483,1.28,0.0,0.0,0.0,0.0,0.0125
1718110601338349215,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601384971413,1.28,0.0,0.0,0.0,0.0,0.0125
1718110601436618019,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601485735974,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601537164463,1.28,0.0,0.0,0.0,0.0,0.0125
1718110601587015062,1.28,0.0,0.0,0.0,0.0,0.015625
1718110601636808857,1.28,0.0,0.0,0.0,0.0,0.01875
1718110601683318404,1.28,0.0,0.0,0.0,0.0,0.01875
1718110601737779641,1.28,0.0,0.0,0.0,0.0,0.01875
1718110601785207992,1.28,0.0,0.0,0.0,0.0,0.021875
1718110601835890410,1.28,0.0,0.0,0.0,0.0,0.025
1718110601887755786,1.28,0.0,0.0,0.0,0.0,0.025
1718110601935760549,1.28,0.0,0.0,0.0,0.0,0.025
1718110601985775498,1.28,0.0,0.0,0.0,0.0,0.025
1718110602035857421,1.28,0.0,0.0,0.0,0.0,0.028125
1718110602085776967,1.28,0.0,0.0,0.0,0.0,0.025
1718110602136572058,1.28,0.0,0.0,0.0,0.0,0.028125
1718110602187077514,1.28,0.0,0.0,0.0,0.0,0.028125
1718110602233242943,1.28,0.0,0.0,0.0,0.0,0.103125
1718110602287642998,1.28,0.0,0.0,0.0,0.0,0.096875
1718110602332826191,1.28,0.0,0.0,0.0,0.0,0.090625
1718110602385419149,1.28,0.0,0.0,0.0,0.0,0.084375
1718110602436789369,1.28,0.0,0.0,0.0,0.0,0.08125
1718110602484977051,1.28,0.0,0.0,0.0,0.0,0.071875
1718110602534976568,1.28,0.0,0.0,0.0,0.0,0.065625
1718110602583969457,1.28,0.0,0.0,0.0,0.0,0.0625
1718110602636938886,1.28,0.0,0.0,0.0,0.0,0.059375
1718110602687350527,1.28,0.0,0.0,0.0,0.0,0.05625
1718110602733526494,1.28,0.0,0.0,0.0,0.0,0.05625
1718110602785646110,1.28,0.0,0.0,0.0,0.0,0.059375
1718110602836883113,1.28,0.0,0.0,0.0,0.0,0.0625
1718110602885094924,1.28,0.0,0.0,0.0,0.0,0.0625
1718110602935429951,1.28,0.0,0.0,0.0,0.0,0.065625
1718110602987294851,1.28,0.0,0.0,0.0,0.0,0.065625
1718110603036612624,1.28,0.0,0.0,0.0,0.0,0.06875
1718110603083345845,1.28,0.0,0.0,0.0,0.0,0.171875
1718110603134575037,1.28,0.0,0.0,0.0,0.0,0.159375
1718110603188086282,1.28,0.0,0.0,0.0,0.0,0.15
1718110603233924203,1.28,0.0,0.0,0.0,0.0,0.1375
1718110603288397386,1.28,0.0,0.0,0.0,0.0,0.128125
1718110603333523080,1.28,0.0,0.0,0.0,0.0,0.121875
1718110603386499037,1.28,0.0,0.0,0.0,0.0,0.115625
1718110603436429186,1.28,0.0,0.0,0.0,0.0,0.10625
1718110603486848361,1.28,0.0,0.0,0.0,0.0,0.1
1718110603535149350,1.28,0.0,0.0,0.0,0.0,0.09375
1718110603586214676,1.28,0.0,0.0,0.0,0.0,0.084375
1718110603635003438,1.28,0.0,0.0,0.0,0.0,0.08125
1718110603687513808,1.28,0.0,0.0,0.0,0.0,0.084375
1718110603735536768,1.28,0.0,0.0,0.0,0.0,0.0875
1718110603786860010,1.28,0.0,0.0,0.0,0.0,0.140625
1718110603836240457,1.28,0.0,0.0,0.0,0.0,0.13125
1718110603886760073,1.28,0.0,0.0,0.0,0.0,0.121875
1718110603936266184,1.28,0.0,0.0,0.0,0.0,0.2125
1718110603983845711,1.28,0.0,0.0,0.0,0.0,0.196875
1718110604037566767,1.28,0.0,0.0,0.0,0.0,0.178125
1718110604086057438,1.28,0.0,0.0,0.0,0.0,0.16875
1718110604134703861,1.28,0.0,0.0,0.0,0.0,0.1625
1718110604184303106,1.28,0.0,0.0,0.0,0.0,0.146875
1718110604236735301,1.28,0.0,0.0,0.0,0.0,0.134375
1718110604285949268,1.28,0.0,0.0,0.0,0.0,0.13125
1718110604336908846,1.28,0.0,0.0,0.0,0.0,0.125
1718110604388345702,1.28,0.0,0.0,0.0,0.0,0.1125
1718110604435592729,1.28,0.0,0.0,0.0,0.0,0.109375
1718110604484185936,1.28,0.0,0.0,0.0,0.0,0.109375
1718110604533102932,1.28,0.0,0.0,0.0,0.0,0.10625
1718110604588146093,1.28,0.0,0.0,0.0,0.0,0.103125
1718110604635730179,1.28,0.0,0.0,0.0,0.0,0.10625
1718110604686870873,1.28,0.0,0.0,0.0,0.0,0.103125
1718110604735719355,1.28,0.0,0.0,0.0,0.0,0.190625
1718110604786791217,1.28,0.0,0.0,0.0,0.0,0.175
1718110604836117769,1.28,0.0,0.0,0.0,0.0,0.175
1718110604882963031,1.28,0.0,0.0,0.0,0.0,0.15625
1718110604938608262,1.28,0.0,0.0,0.0,0.0,0.15625
1718110604985447025,1.28,0.0,0.0,0.0,0.0,0.15
1718110605046933630,1.28,0.0,0.0,0.0,0.0,0.14375
1718110605084146245,1.28,0.0,0.0,0.0,0.0,0.14375
1718110605137424355,1.28,0.0,0.0,0.0,0.0,0.134375
1718110605186527172,1.28,0.0,0.0,0.0,0.0,0.134375
1718110605236686093,1.28,0.0,0.0,0.0,0.0,0.13125
1718110605285130454,1.28,0.0,0.0,0.0,0.0,0.128125
1718110605336766819,1.28,0.0,0.0,0.0,0.0,0.128125
1718110605386063640,1.28,0.0,0.0,0.0,0.0,0.36875
1718110605435551760,1.28,0.0,0.0,0.0,0.0,0.35
1718110605487279042,1.28,0.0,0.0,0.0,0.0,0.328125
1718110605540349115,1.28,0.0,0.0,0.0,0.0,0.30625
1718110605586913862,1.28,0.0,0.0,0.0,0.0,0.284375
1718110605638479319,1.28,0.0,0.0,0.0,0.0,-0.7875
1718110605689789356,1.28,0.0,0.0,0.0,0.0,0.296875
1718110605743662475,1.28,0.0,0.0,0.0,0.0,-0.815625
1718110605784939169,1.28,0.0,0.0,0.0,0.0,0.309375
1718110605842455481,1.28,0.0,0.0,0.0,0.0,0.284375
1718110605883712003,1.28,0.0,0.0,0.0,0.0,0.2625
1718110605937166467,1.28,0.0,0.0,0.0,0.0,0.24375
1718110605986128282,1.28,0.0,0.0,0.0,0.0,0.23125
1718110606037104349,1.28,0.0,0.0,0.0,0.0,0.2125
1718110606087452942,1.28,0.0,0.0,0.0,0.0,0.2
1718110606133275574,1.28,0.0,0.0,0.0,0.0,0.184375
1718110606186882661,1.28,0.0,0.0,0.0,0.0,0.171875
1718110606233461181,1.28,0.0,0.0,0.0,0.0,0.1625
1718110606287771470,1.28,0.0,0.0,0.0,0.0,0.15
1718110606336283525,1.28,0.0,0.0,0.0,0.0,0.140625
1718110606387476025,1.28,0.0,0.0,0.0,0.0,0.134375
1718110606435871898,1.28,0.0,0.0,0.0,0.0,0.1375
1718110606486762340,1.28,0.0,0.0,0.0,0.0,0.1375
1718110606536594974,1.28,0.0,0.0,0.0,0.0,0.134375
1718110606586691857,1.28,0.0,0.0,0.0,0.0,0.253125
1718110606636351174,1.28,0.0,0.0,0.0,0.0,0.23125
1718110606685164914,1.28,0.0,0.0,0.0,0.0,0.2125
1718110606736637196,1.28,0.0,0.0,0.0,0.0,0.2
1718110606785932776,1.28,0.0,0.0,0.0,0.0,0.1875
1718110606836987098,1.28,0.0,0.0,0.0,0.0,0.175
1718110606887450972,1.28,0.0,0.0,0.0,0.0,0.1625
1718110606937884255,1.28,0.0,0.0,0.0,0.0,0.153125
1718110606986818900,1.28,0.0,0.0,0.0,0.0,0.140625
1718110607036665446,1.28,0.0,0.0,0.0,0.0,0.134375
1718110607086865694,1.28,0.0,0.0,0.0,0.0,0.128125
1718110607136522343,1.28,0.0,0.0,0.0,0.0,0.13125
1718110607183694225,1.28,0.0,0.0,0.0,0.0,0.128125
1718110607235000393,1.28,0.0,0.0,0.0,0.0,0.215625
1718110607287497596,1.28,0.0,0.0,0.0,0.0,0.203125
1718110607336680083,1.28,0.0,0.0,0.0,0.0,0.1875
1718110607386782213,1.28,0.0,0.0,0.0,0.0,0.171875
1718110607436478960,1.28,0.0,0.0,0.0,0.0,0.1625
1718110607486531460,1.28,0.0,0.0,0.0,0.0,0.15
1718110607536378763,1.28,0.0,0.0,0.0,0.0,0.146875
1718110607586491172,1.28,0.0,0.0,0.0,0.0,0.1375
1718110607634544231,1.28,0.0,0.0,0.0,0.0,0.134375
1718110607686089757,1.28,0.0,0.0,0.0,0.0,0.159375
1718110607735813413,1.28,0.0,0.0,0.0,0.0,0.15
1718110607783522902,1.28,0.0,0.0,0.0,0.0,0.14375
1718110607836671002,1.28,0.0,0.0,0.0,0.0,0.140625
1718110607888175170,1.28,0.0,0.0,0.0,0.0,0.321875
1718110607937941899,1.28,0.0,0.0,0.0,0.0,0.2875
1718110607985525326,1.28,0.0,0.0,0.0,0.0,0.2625
1718110608036471397,1.28,0.0,0.0,0.0,0.0,0.246875
1718110608086933972,1.28,0.0,0.0,0.0,0.0,0.23125
1718110608133174884,1.28,0.0,0.0,0.0,0.0,0.2125
1718110608187886589,1.28,0.0,0.0,0.0,0.0,0.196875
1718110608235418488,1.28,0.0,0.0,0.0,0.0,0.153125
1718110608287180585,1.28,0.0,0.0,0.0,0.0,0.178125
1718110608335671876,1.28,0.0,0.0,0.0,0.0,0.175
1718110608386984435,1.28,0.0,0.0,0.0,0.0,0.171875
1718110608437042793,1.28,0.0,0.0,0.0,0.0,0.16875
1718110608486760095,1.28,0.0,0.0,0.0,0.0,0.165625
1718110608536502904,1.28,0.0,0.0,0.0,0.0,0.159375
1718110608583212290,1.28,0.0,0.0,0.0,0.0,0.159375
1718110608637736951,1.28,0.0,0.0,0.0,0.0,0.15625
1718110608683765722,1.28,0.0,0.0,0.0,0.0,0.159375
1718110608740609942,1.28,0.0,0.0,0.0,0.0,0.1875
1718110608786072675,1.28,0.0,0.0,0.0,0.0,0.175
1718110608836577303,1.28,0.0,0.0,0.0,0.0,0.165625
1718110608888177335,1.28,0.0,0.0,0.0,0.0,0.15
